110243508762|03/01/2015|2|358|357|01/2045|0|0|0
110243508762|04/01/2015|3|357|356|01/2045|0|0|0
110243508762|05/01/2015|4|356|355|01/2045|0|0|0
110243508762|06/01/2015|5|355|354|01/2045|0|0|0
110243508762|07/01/2015|6|354|353|01/2045|0|0|0
110243508762|08/01/2015|7|353|352|01/2045|0|0|0
110243508762|09/01/2015|8|352|351|01/2045|0|0|0
110243508762|10/01/2015|9|351|350|01/2045|0|0|0
110243508762|11/01/2015|10|350|349|01/2045|0|0|0
110243508762|12/01/2015|11|349|348|01/2045|0|0|0
110243508762|01/01/2016|12|348|348|01/2045|0|0|0
110243508762|02/01/2016|13|347|348|01/2045|0|1|0
110243508762|03/01/2016|14|346|348|01/2045|0|2|0
110243508762|04/01/2016|15|345|348|01/2045|0|3|0
110243508762|05/01/2016|16|344|348|01/2045|0|4|0
110243508762|06/01/2016|17|343|348|01/2045|0|5|0
110243508762|07/01/2016|18|342|348|01/2045|0|6|0
110243508762|08/01/2016|19|341|348|01/2045|0|7|0
110243508762|09/01/2016|20|340|348|01/2045|0|8|0
110243508762|10/01/2016|21|339|348|01/2045|0|9|0
110243508762|11/01/2016|22|338|348|01/2045|0|10|0
110243508762|12/01/2016|23|337|348|01/2045|0|11|0
110243508762|01/01/2017|24|336|348|01/2045|0|12|0
110243508762|02/01/2017|25|335|348|01/2045|0|13|0
110243508762|03/01/2017|26|334|348|01/2045|0|14|0
110243508762|04/01/2017|27|333|348|01/2045|0|15|0
110243508762|05/01/2017|28|332|348|01/2045|0|16|0
110243508762|06/01/2017|29|331|348|01/2045|0|17|0
110243508762|07/01/2017|30|330|348|01/2045|0|18|0
110243508762|08/01/2017|31|329|348|01/2045|0|19|0
110243508762|09/01/2017|32|328|348|01/2045|0|20|0
110243508762|10/01/2017|33|327|0|01/2045|0|D|1
112826292653|03/01/2015|1|359|358|02/2045|35380|0|0
112826292653|04/01/2015|2|358|356|02/2045|35380|0|0
112826292653|05/01/2015|3|357|356|02/2045|35380|0|0
112826292653|06/01/2015|4|356|355|02/2045|35380|0|0
112826292653|07/01/2015|5|355|354|02/2045|35380|0|0
112826292653|08/01/2015|6|354|351|02/2045|35380|0|0
112826292653|09/01/2015|7|353|351|02/2045|35380|0|0
112826292653|10/01/2015|8|352|350|02/2045|35380|0|0
112826292653|11/01/2015|9|351|348|02/2045|35380|0|0
112826292653|12/01/2015|10|350|348|02/2045|35380|0|0
112826292653|01/01/2016|11|349|347|02/2045|35380|0|0
112826292653|02/01/2016|12|348|344|02/2045|35380|0|0
112826292653|03/01/2016|13|347|343|02/2045|35380|0|0
112826292653|04/01/2016|14|346|343|02/2045|35380|0|0
112826292653|05/01/2016|15|345|341|02/2045|35380|0|0
112826292653|06/01/2016|16|344|340|02/2045|35380|0|0
